"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"10286",364009,9,"Bayern","SK München","A15-A34","W",1,0,364009,2020-03-23 01:00:00,"09162","26.03.2020 00:00",0,-9
"10287",364010,9,"Bayern","SK München","A15-A34","W",15,0,364010,2020-03-23 01:00:00,"09162","26.03.2020 00:00",1,-9
"10288",364011,9,"Bayern","SK München","A15-A34","W",21,0,364011,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10289",364012,9,"Bayern","SK München","A15-A34","W",12,0,364012,2020-03-25 01:00:00,"09162","26.03.2020 00:00",1,-9
"10290",364013,9,"Bayern","SK München","A35-A59","M",1,0,364013,2020-02-11 01:00:00,"09162","26.03.2020 00:00",0,-9
"10291",364014,9,"Bayern","SK München","A35-A59","M",1,0,364014,2020-02-28 01:00:00,"09162","26.03.2020 00:00",0,-9
"10292",364015,9,"Bayern","SK München","A35-A59","M",1,0,364015,2020-03-02 01:00:00,"09162","26.03.2020 00:00",0,-9
"10293",364016,9,"Bayern","SK München","A35-A59","M",2,0,364016,2020-03-04 01:00:00,"09162","26.03.2020 00:00",0,-9
"10294",364017,9,"Bayern","SK München","A35-A59","M",1,0,364017,2020-03-05 01:00:00,"09162","26.03.2020 00:00",0,-9
"10295",364018,9,"Bayern","SK München","A35-A59","M",3,0,364018,2020-03-06 01:00:00,"09162","26.03.2020 00:00",0,-9
"10296",364019,9,"Bayern","SK München","A35-A59","M",7,0,364019,2020-03-09 01:00:00,"09162","26.03.2020 00:00",0,-9
"10297",364020,9,"Bayern","SK München","A35-A59","M",6,0,364020,2020-03-10 01:00:00,"09162","26.03.2020 00:00",0,-9
"10298",364021,9,"Bayern","SK München","A35-A59","M",5,0,364021,2020-03-11 01:00:00,"09162","26.03.2020 00:00",0,-9
"10299",364022,9,"Bayern","SK München","A35-A59","M",2,0,364022,2020-03-12 01:00:00,"09162","26.03.2020 00:00",0,-9
"10300",364023,9,"Bayern","SK München","A35-A59","M",11,0,364023,2020-03-13 01:00:00,"09162","26.03.2020 00:00",0,-9
"10301",364024,9,"Bayern","SK München","A35-A59","M",18,0,364024,2020-03-14 01:00:00,"09162","26.03.2020 00:00",0,-9
"10302",364025,9,"Bayern","SK München","A35-A59","M",6,0,364025,2020-03-15 01:00:00,"09162","26.03.2020 00:00",0,-9
"10303",364026,9,"Bayern","SK München","A35-A59","M",17,0,364026,2020-03-16 01:00:00,"09162","26.03.2020 00:00",0,-9
"10304",364027,9,"Bayern","SK München","A35-A59","M",41,0,364027,2020-03-17 01:00:00,"09162","26.03.2020 00:00",0,-9
"10305",364028,9,"Bayern","SK München","A35-A59","M",-1,0,364028,2020-03-18 01:00:00,"09162","26.03.2020 00:00",-1,-9
"10306",364029,9,"Bayern","SK München","A35-A59","M",67,0,364029,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10307",364030,9,"Bayern","SK München","A35-A59","M",1,1,364030,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,1
"10308",364031,9,"Bayern","SK München","A35-A59","M",45,0,364031,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10309",364032,9,"Bayern","SK München","A35-A59","M",49,0,364032,2020-03-20 01:00:00,"09162","26.03.2020 00:00",0,-9
"10310",364033,9,"Bayern","SK München","A35-A59","M",2,0,364033,2020-03-20 01:00:00,"09162","26.03.2020 00:00",1,-9
"10311",364034,9,"Bayern","SK München","A35-A59","M",40,0,364034,2020-03-21 01:00:00,"09162","26.03.2020 00:00",0,-9
"10312",364035,9,"Bayern","SK München","A35-A59","M",33,0,364035,2020-03-22 01:00:00,"09162","26.03.2020 00:00",0,-9
"10313",364036,9,"Bayern","SK München","A35-A59","M",1,0,364036,2020-03-22 01:00:00,"09162","26.03.2020 00:00",1,-9
"10314",364037,9,"Bayern","SK München","A35-A59","M",4,0,364037,2020-03-23 01:00:00,"09162","26.03.2020 00:00",0,-9
"10315",364038,9,"Bayern","SK München","A35-A59","M",10,0,364038,2020-03-23 01:00:00,"09162","26.03.2020 00:00",1,-9
"10316",364039,9,"Bayern","SK München","A35-A59","M",27,0,364039,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10317",364040,9,"Bayern","SK München","A35-A59","M",12,0,364040,2020-03-25 01:00:00,"09162","26.03.2020 00:00",1,-9
"10318",364041,9,"Bayern","SK München","A35-A59","unbekannt",1,0,364041,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10319",364042,9,"Bayern","SK München","A35-A59","unbekannt",1,0,364042,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10320",364043,9,"Bayern","SK München","A35-A59","W",1,0,364043,2020-03-02 01:00:00,"09162","26.03.2020 00:00",0,-9
"10321",364044,9,"Bayern","SK München","A35-A59","W",1,0,364044,2020-03-03 01:00:00,"09162","26.03.2020 00:00",0,-9
"10322",364045,9,"Bayern","SK München","A35-A59","W",1,0,364045,2020-03-04 01:00:00,"09162","26.03.2020 00:00",0,-9
"10323",364046,9,"Bayern","SK München","A35-A59","W",1,0,364046,2020-03-05 01:00:00,"09162","26.03.2020 00:00",0,-9
"10324",364047,9,"Bayern","SK München","A35-A59","W",5,0,364047,2020-03-06 01:00:00,"09162","26.03.2020 00:00",0,-9
"10325",364048,9,"Bayern","SK München","A35-A59","W",8,0,364048,2020-03-09 01:00:00,"09162","26.03.2020 00:00",0,-9
"10326",364049,9,"Bayern","SK München","A35-A59","W",8,0,364049,2020-03-10 01:00:00,"09162","26.03.2020 00:00",0,-9
"10327",364050,9,"Bayern","SK München","A35-A59","W",4,0,364050,2020-03-11 01:00:00,"09162","26.03.2020 00:00",0,-9
"10328",364051,9,"Bayern","SK München","A35-A59","W",4,0,364051,2020-03-12 01:00:00,"09162","26.03.2020 00:00",0,-9
"10329",364052,9,"Bayern","SK München","A35-A59","W",12,0,364052,2020-03-13 01:00:00,"09162","26.03.2020 00:00",0,-9
"10330",364053,9,"Bayern","SK München","A35-A59","W",19,0,364053,2020-03-14 01:00:00,"09162","26.03.2020 00:00",0,-9
"10331",364054,9,"Bayern","SK München","A35-A59","W",2,0,364054,2020-03-15 01:00:00,"09162","26.03.2020 00:00",0,-9
"10332",364055,9,"Bayern","SK München","A35-A59","W",14,0,364055,2020-03-16 01:00:00,"09162","26.03.2020 00:00",0,-9
"10333",364056,9,"Bayern","SK München","A35-A59","W",33,0,364056,2020-03-17 01:00:00,"09162","26.03.2020 00:00",0,-9
"10334",364057,9,"Bayern","SK München","A35-A59","W",39,0,364057,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10335",364058,9,"Bayern","SK München","A35-A59","W",35,0,364058,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10336",364059,9,"Bayern","SK München","A35-A59","W",36,0,364059,2020-03-20 01:00:00,"09162","26.03.2020 00:00",0,-9
"10337",364060,9,"Bayern","SK München","A35-A59","W",33,0,364060,2020-03-21 01:00:00,"09162","26.03.2020 00:00",0,-9
"10338",364061,9,"Bayern","SK München","A35-A59","W",-1,0,364061,2020-03-22 01:00:00,"09162","26.03.2020 00:00",-1,-9
"10339",364062,9,"Bayern","SK München","A35-A59","W",15,0,364062,2020-03-22 01:00:00,"09162","26.03.2020 00:00",0,-9
"10340",364063,9,"Bayern","SK München","A35-A59","W",3,0,364063,2020-03-23 01:00:00,"09162","26.03.2020 00:00",0,-9
"10341",364064,9,"Bayern","SK München","A35-A59","W",15,0,364064,2020-03-23 01:00:00,"09162","26.03.2020 00:00",1,-9
"10342",364065,9,"Bayern","SK München","A35-A59","W",31,0,364065,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10343",364066,9,"Bayern","SK München","A35-A59","W",11,0,364066,2020-03-25 01:00:00,"09162","26.03.2020 00:00",1,-9
"10344",364067,9,"Bayern","SK München","A60-A79","M",1,0,364067,2020-02-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10345",364068,9,"Bayern","SK München","A60-A79","M",1,0,364068,2020-03-02 01:00:00,"09162","26.03.2020 00:00",0,-9
"10346",364069,9,"Bayern","SK München","A60-A79","M",1,0,364069,2020-03-06 01:00:00,"09162","26.03.2020 00:00",0,-9
"10347",364070,9,"Bayern","SK München","A60-A79","M",2,0,364070,2020-03-09 01:00:00,"09162","26.03.2020 00:00",0,-9
"10348",364071,9,"Bayern","SK München","A60-A79","M",3,0,364071,2020-03-11 01:00:00,"09162","26.03.2020 00:00",0,-9
"10349",364072,9,"Bayern","SK München","A60-A79","M",2,0,364072,2020-03-12 01:00:00,"09162","26.03.2020 00:00",0,-9
"10350",364073,9,"Bayern","SK München","A60-A79","M",1,0,364073,2020-03-13 01:00:00,"09162","26.03.2020 00:00",0,-9
"10351",364074,9,"Bayern","SK München","A60-A79","M",3,0,364074,2020-03-14 01:00:00,"09162","26.03.2020 00:00",0,-9
"10352",364075,9,"Bayern","SK München","A60-A79","M",4,0,364075,2020-03-16 01:00:00,"09162","26.03.2020 00:00",0,-9
"10353",364076,9,"Bayern","SK München","A60-A79","M",8,0,364076,2020-03-17 01:00:00,"09162","26.03.2020 00:00",0,-9
"10354",364077,9,"Bayern","SK München","A60-A79","M",11,0,364077,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10355",364078,9,"Bayern","SK München","A60-A79","M",14,0,364078,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10356",364079,9,"Bayern","SK München","A60-A79","M",8,0,364079,2020-03-20 01:00:00,"09162","26.03.2020 00:00",0,-9
"10357",364080,9,"Bayern","SK München","A60-A79","M",11,0,364080,2020-03-21 01:00:00,"09162","26.03.2020 00:00",0,-9
"10358",364081,9,"Bayern","SK München","A60-A79","M",5,0,364081,2020-03-22 01:00:00,"09162","26.03.2020 00:00",0,-9
"10359",364082,9,"Bayern","SK München","A60-A79","M",1,1,364082,2020-03-22 01:00:00,"09162","26.03.2020 00:00",0,1
"10360",364083,9,"Bayern","SK München","A60-A79","M",2,0,364083,2020-03-23 01:00:00,"09162","26.03.2020 00:00",0,-9
"10361",364084,9,"Bayern","SK München","A60-A79","M",7,0,364084,2020-03-23 01:00:00,"09162","26.03.2020 00:00",1,-9
"10362",364085,9,"Bayern","SK München","A60-A79","M",16,0,364085,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10363",364086,9,"Bayern","SK München","A60-A79","M",1,0,364086,2020-03-25 01:00:00,"09162","26.03.2020 00:00",1,-9
"10364",364087,9,"Bayern","SK München","A60-A79","W",2,0,364087,2020-03-09 01:00:00,"09162","26.03.2020 00:00",0,-9
"10365",364088,9,"Bayern","SK München","A60-A79","W",1,0,364088,2020-03-10 01:00:00,"09162","26.03.2020 00:00",0,-9
"10366",364089,9,"Bayern","SK München","A60-A79","W",1,0,364089,2020-03-11 01:00:00,"09162","26.03.2020 00:00",0,-9
"10367",364090,9,"Bayern","SK München","A60-A79","W",1,0,364090,2020-03-12 01:00:00,"09162","26.03.2020 00:00",0,-9
"10368",364091,9,"Bayern","SK München","A60-A79","W",1,0,364091,2020-03-13 01:00:00,"09162","26.03.2020 00:00",0,-9
"10369",364092,9,"Bayern","SK München","A60-A79","W",3,0,364092,2020-03-14 01:00:00,"09162","26.03.2020 00:00",0,-9
"10370",364093,9,"Bayern","SK München","A60-A79","W",1,0,364093,2020-03-15 01:00:00,"09162","26.03.2020 00:00",0,-9
"10371",364094,9,"Bayern","SK München","A60-A79","W",1,0,364094,2020-03-16 01:00:00,"09162","26.03.2020 00:00",0,-9
"10372",364095,9,"Bayern","SK München","A60-A79","W",3,0,364095,2020-03-17 01:00:00,"09162","26.03.2020 00:00",0,-9
"10373",364096,9,"Bayern","SK München","A60-A79","W",11,0,364096,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10374",364097,9,"Bayern","SK München","A60-A79","W",9,0,364097,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10375",364098,9,"Bayern","SK München","A60-A79","W",11,0,364098,2020-03-20 01:00:00,"09162","26.03.2020 00:00",0,-9
"10376",364099,9,"Bayern","SK München","A60-A79","W",5,0,364099,2020-03-21 01:00:00,"09162","26.03.2020 00:00",0,-9
"10377",364100,9,"Bayern","SK München","A60-A79","W",5,0,364100,2020-03-22 01:00:00,"09162","26.03.2020 00:00",0,-9
"10378",364101,9,"Bayern","SK München","A60-A79","W",1,0,364101,2020-03-23 01:00:00,"09162","26.03.2020 00:00",0,-9
"10379",364102,9,"Bayern","SK München","A60-A79","W",7,0,364102,2020-03-23 01:00:00,"09162","26.03.2020 00:00",1,-9
"10380",364103,9,"Bayern","SK München","A60-A79","W",3,0,364103,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10381",364104,9,"Bayern","SK München","A60-A79","W",3,0,364104,2020-03-25 01:00:00,"09162","26.03.2020 00:00",1,-9
"10382",364105,9,"Bayern","SK München","A80+","M",1,0,364105,2020-03-13 01:00:00,"09162","26.03.2020 00:00",0,-9
"10383",364106,9,"Bayern","SK München","A80+","M",1,0,364106,2020-03-14 01:00:00,"09162","26.03.2020 00:00",0,-9
"10384",364107,9,"Bayern","SK München","A80+","M",1,0,364107,2020-03-17 01:00:00,"09162","26.03.2020 00:00",0,-9
"10385",364108,9,"Bayern","SK München","A80+","M",1,0,364108,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10386",364109,9,"Bayern","SK München","A80+","M",2,0,364109,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10387",364110,9,"Bayern","SK München","A80+","M",4,0,364110,2020-03-20 01:00:00,"09162","26.03.2020 00:00",0,-9
"10388",364111,9,"Bayern","SK München","A80+","M",3,0,364111,2020-03-21 01:00:00,"09162","26.03.2020 00:00",0,-9
"10389",364112,9,"Bayern","SK München","A80+","M",1,0,364112,2020-03-22 01:00:00,"09162","26.03.2020 00:00",0,-9
"10390",364113,9,"Bayern","SK München","A80+","M",1,0,364113,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10391",364114,9,"Bayern","SK München","A80+","W",1,0,364114,2020-03-14 01:00:00,"09162","26.03.2020 00:00",0,-9
"10392",364115,9,"Bayern","SK München","A80+","W",1,0,364115,2020-03-17 01:00:00,"09162","26.03.2020 00:00",0,-9
"10393",364116,9,"Bayern","SK München","A80+","W",2,0,364116,2020-03-18 01:00:00,"09162","26.03.2020 00:00",0,-9
"10394",364117,9,"Bayern","SK München","A80+","W",1,0,364117,2020-03-19 01:00:00,"09162","26.03.2020 00:00",0,-9
"10395",364118,9,"Bayern","SK München","A80+","W",1,0,364118,2020-03-20 01:00:00,"09162","26.03.2020 00:00",0,-9
"10396",364119,9,"Bayern","SK München","A80+","W",3,0,364119,2020-03-21 01:00:00,"09162","26.03.2020 00:00",0,-9
"10397",364120,9,"Bayern","SK München","A80+","W",1,0,364120,2020-03-23 01:00:00,"09162","26.03.2020 00:00",1,-9
"10398",364121,9,"Bayern","SK München","A80+","W",4,0,364121,2020-03-24 01:00:00,"09162","26.03.2020 00:00",1,-9
"10399",364122,9,"Bayern","SK Rosenheim","A05-A14","M",1,0,364122,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10400",364123,9,"Bayern","SK Rosenheim","A05-A14","W",1,0,364123,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10401",364124,9,"Bayern","SK Rosenheim","A05-A14","W",1,0,364124,2020-03-25 01:00:00,"09163","26.03.2020 00:00",1,-9
"10402",364125,9,"Bayern","SK Rosenheim","A15-A34","M",2,0,364125,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10403",364126,9,"Bayern","SK Rosenheim","A15-A34","M",3,0,364126,2020-03-21 01:00:00,"09163","26.03.2020 00:00",0,-9
"10404",364127,9,"Bayern","SK Rosenheim","A15-A34","M",4,0,364127,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10405",364128,9,"Bayern","SK Rosenheim","A15-A34","M",2,0,364128,2020-03-24 01:00:00,"09163","26.03.2020 00:00",0,-9
"10406",364129,9,"Bayern","SK Rosenheim","A15-A34","M",1,0,364129,2020-03-25 01:00:00,"09163","26.03.2020 00:00",1,-9
"10407",364130,9,"Bayern","SK Rosenheim","A15-A34","W",1,0,364130,2020-03-11 01:00:00,"09163","26.03.2020 00:00",0,-9
"10408",364131,9,"Bayern","SK Rosenheim","A15-A34","W",1,0,364131,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10409",364132,9,"Bayern","SK Rosenheim","A15-A34","W",2,0,364132,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10410",364133,9,"Bayern","SK Rosenheim","A35-A59","M",1,0,364133,2020-03-18 01:00:00,"09163","26.03.2020 00:00",0,-9
"10411",364134,9,"Bayern","SK Rosenheim","A35-A59","M",3,0,364134,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10412",364135,9,"Bayern","SK Rosenheim","A35-A59","M",1,0,364135,2020-03-21 01:00:00,"09163","26.03.2020 00:00",0,-9
"10413",364136,9,"Bayern","SK Rosenheim","A35-A59","M",7,0,364136,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10414",364137,9,"Bayern","SK Rosenheim","A35-A59","W",1,0,364137,2020-03-15 01:00:00,"09163","26.03.2020 00:00",0,-9
"10415",364138,9,"Bayern","SK Rosenheim","A35-A59","W",1,0,364138,2020-03-18 01:00:00,"09163","26.03.2020 00:00",0,-9
"10416",364139,9,"Bayern","SK Rosenheim","A35-A59","W",4,0,364139,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10417",364140,9,"Bayern","SK Rosenheim","A35-A59","W",3,0,364140,2020-03-21 01:00:00,"09163","26.03.2020 00:00",0,-9
"10418",364141,9,"Bayern","SK Rosenheim","A35-A59","W",2,0,364141,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10419",364142,9,"Bayern","SK Rosenheim","A35-A59","W",1,0,364142,2020-03-23 01:00:00,"09163","26.03.2020 00:00",0,-9
"10420",364143,9,"Bayern","SK Rosenheim","A35-A59","W",1,0,364143,2020-03-24 01:00:00,"09163","26.03.2020 00:00",0,-9
"10421",364144,9,"Bayern","SK Rosenheim","A35-A59","W",2,0,364144,2020-03-25 01:00:00,"09163","26.03.2020 00:00",1,-9
"10422",364145,9,"Bayern","SK Rosenheim","A60-A79","M",1,0,364145,2020-03-18 01:00:00,"09163","26.03.2020 00:00",0,-9
"10423",364146,9,"Bayern","SK Rosenheim","A60-A79","M",1,0,364146,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10424",364147,9,"Bayern","SK Rosenheim","A60-A79","M",2,0,364147,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10425",364148,9,"Bayern","SK Rosenheim","A60-A79","M",1,0,364148,2020-03-25 01:00:00,"09163","26.03.2020 00:00",1,-9
"10426",364149,9,"Bayern","SK Rosenheim","A60-A79","W",1,0,364149,2020-03-15 01:00:00,"09163","26.03.2020 00:00",0,-9
"10427",364150,9,"Bayern","SK Rosenheim","A60-A79","W",1,0,364150,2020-03-18 01:00:00,"09163","26.03.2020 00:00",0,-9
"10428",364151,9,"Bayern","SK Rosenheim","A60-A79","W",2,0,364151,2020-03-25 01:00:00,"09163","26.03.2020 00:00",1,-9
"10429",364152,9,"Bayern","SK Rosenheim","A80+","M",1,0,364152,2020-03-24 01:00:00,"09163","26.03.2020 00:00",0,-9
"10430",364153,9,"Bayern","SK Rosenheim","A80+","W",1,0,364153,2020-03-22 01:00:00,"09163","26.03.2020 00:00",0,-9
"10431",364154,9,"Bayern","SK Rosenheim","unbekannt","M",3,0,364154,2020-03-20 01:00:00,"09163","26.03.2020 00:00",0,-9
"10432",364155,9,"Bayern","LK Altötting","A00-A04","M",1,0,364155,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10433",364156,9,"Bayern","LK Altötting","A05-A14","W",1,0,364156,2020-03-24 01:00:00,"09171","26.03.2020 00:00",0,-9
"10434",364157,9,"Bayern","LK Altötting","A15-A34","M",1,0,364157,2020-03-17 01:00:00,"09171","26.03.2020 00:00",0,-9
"10435",364158,9,"Bayern","LK Altötting","A15-A34","M",1,0,364158,2020-03-20 01:00:00,"09171","26.03.2020 00:00",0,-9
"10436",364159,9,"Bayern","LK Altötting","A15-A34","W",2,0,364159,2020-03-18 01:00:00,"09171","26.03.2020 00:00",0,-9
"10437",364160,9,"Bayern","LK Altötting","A15-A34","W",1,0,364160,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10438",364161,9,"Bayern","LK Altötting","A15-A34","W",1,0,364161,2020-03-23 01:00:00,"09171","26.03.2020 00:00",0,-9
"10439",364162,9,"Bayern","LK Altötting","A15-A34","W",1,0,364162,2020-03-24 01:00:00,"09171","26.03.2020 00:00",0,-9
"10440",364163,9,"Bayern","LK Altötting","A15-A34","W",1,0,364163,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10441",364164,9,"Bayern","LK Altötting","A35-A59","M",2,0,364164,2020-03-19 01:00:00,"09171","26.03.2020 00:00",0,-9
"10442",364165,9,"Bayern","LK Altötting","A35-A59","M",1,0,364165,2020-03-20 01:00:00,"09171","26.03.2020 00:00",0,-9
"10443",364166,9,"Bayern","LK Altötting","A35-A59","M",1,0,364166,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10444",364167,9,"Bayern","LK Altötting","A35-A59","M",3,0,364167,2020-03-22 01:00:00,"09171","26.03.2020 00:00",0,-9
"10445",364168,9,"Bayern","LK Altötting","A35-A59","M",1,0,364168,2020-03-24 01:00:00,"09171","26.03.2020 00:00",0,-9
"10446",364169,9,"Bayern","LK Altötting","A35-A59","M",7,0,364169,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10447",364170,9,"Bayern","LK Altötting","A35-A59","W",4,0,364170,2020-03-18 01:00:00,"09171","26.03.2020 00:00",0,-9
"10448",364171,9,"Bayern","LK Altötting","A35-A59","W",2,0,364171,2020-03-19 01:00:00,"09171","26.03.2020 00:00",0,-9
"10449",364172,9,"Bayern","LK Altötting","A35-A59","W",1,0,364172,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10450",364173,9,"Bayern","LK Altötting","A35-A59","W",2,0,364173,2020-03-22 01:00:00,"09171","26.03.2020 00:00",0,-9
"10451",364174,9,"Bayern","LK Altötting","A35-A59","W",1,0,364174,2020-03-23 01:00:00,"09171","26.03.2020 00:00",0,-9
"10452",364175,9,"Bayern","LK Altötting","A35-A59","W",4,0,364175,2020-03-24 01:00:00,"09171","26.03.2020 00:00",0,-9
"10453",364176,9,"Bayern","LK Altötting","A35-A59","W",4,0,364176,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10454",364177,9,"Bayern","LK Altötting","A60-A79","M",1,0,364177,2020-03-19 01:00:00,"09171","26.03.2020 00:00",0,-9
"10455",364178,9,"Bayern","LK Altötting","A60-A79","M",1,0,364178,2020-03-20 01:00:00,"09171","26.03.2020 00:00",0,-9
"10456",364179,9,"Bayern","LK Altötting","A60-A79","M",3,0,364179,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10457",364180,9,"Bayern","LK Altötting","A60-A79","M",2,0,364180,2020-03-22 01:00:00,"09171","26.03.2020 00:00",0,-9
"10458",364181,9,"Bayern","LK Altötting","A60-A79","M",2,0,364181,2020-03-24 01:00:00,"09171","26.03.2020 00:00",0,-9
"10459",364182,9,"Bayern","LK Altötting","A60-A79","M",6,0,364182,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10460",364183,9,"Bayern","LK Altötting","A60-A79","W",1,0,364183,2020-03-19 01:00:00,"09171","26.03.2020 00:00",0,-9
"10461",364184,9,"Bayern","LK Altötting","A60-A79","W",2,0,364184,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10462",364185,9,"Bayern","LK Altötting","A60-A79","W",3,0,364185,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10463",364186,9,"Bayern","LK Altötting","A80+","M",1,0,364186,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10464",364187,9,"Bayern","LK Altötting","A80+","M",1,0,364187,2020-03-24 01:00:00,"09171","26.03.2020 00:00",0,-9
"10465",364188,9,"Bayern","LK Altötting","A80+","M",2,0,364188,2020-03-25 01:00:00,"09171","26.03.2020 00:00",1,-9
"10466",364189,9,"Bayern","LK Altötting","A80+","W",1,0,364189,2020-03-20 01:00:00,"09171","26.03.2020 00:00",0,-9
"10467",364190,9,"Bayern","LK Altötting","A80+","W",1,0,364190,2020-03-21 01:00:00,"09171","26.03.2020 00:00",0,-9
"10468",364191,9,"Bayern","LK Berchtesgadener Land","A00-A04","M",1,0,364191,2020-03-23 01:00:00,"09172","26.03.2020 00:00",0,-9
"10469",364192,9,"Bayern","LK Berchtesgadener Land","A00-A04","M",1,0,364192,2020-03-25 01:00:00,"09172","26.03.2020 00:00",1,-9
"10470",364193,9,"Bayern","LK Berchtesgadener Land","A05-A14","M",1,0,364193,2020-03-12 01:00:00,"09172","26.03.2020 00:00",0,-9
"10471",364194,9,"Bayern","LK Berchtesgadener Land","A05-A14","M",1,0,364194,2020-03-23 01:00:00,"09172","26.03.2020 00:00",0,-9
"10472",364195,9,"Bayern","LK Berchtesgadener Land","A15-A34","M",1,0,364195,2020-03-24 01:00:00,"09172","26.03.2020 00:00",0,-9
"10473",364196,9,"Bayern","LK Berchtesgadener Land","A15-A34","W",2,0,364196,2020-03-23 01:00:00,"09172","26.03.2020 00:00",0,-9
"10474",364197,9,"Bayern","LK Berchtesgadener Land","A15-A34","W",2,0,364197,2020-03-24 01:00:00,"09172","26.03.2020 00:00",0,-9
"10475",364198,9,"Bayern","LK Berchtesgadener Land","A15-A34","W",1,0,364198,2020-03-25 01:00:00,"09172","26.03.2020 00:00",1,-9
"10476",364199,9,"Bayern","LK Berchtesgadener Land","A35-A59","M",3,0,364199,2020-03-16 01:00:00,"09172","26.03.2020 00:00",0,-9
"10477",364200,9,"Bayern","LK Berchtesgadener Land","A35-A59","M",1,0,364200,2020-03-17 01:00:00,"09172","26.03.2020 00:00",0,-9
"10478",364201,9,"Bayern","LK Berchtesgadener Land","A35-A59","M",2,0,364201,2020-03-23 01:00:00,"09172","26.03.2020 00:00",0,-9
"10479",364202,9,"Bayern","LK Berchtesgadener Land","A35-A59","M",7,0,364202,2020-03-24 01:00:00,"09172","26.03.2020 00:00",0,-9
"10480",364203,9,"Bayern","LK Berchtesgadener Land","A35-A59","M",1,0,364203,2020-03-25 01:00:00,"09172","26.03.2020 00:00",1,-9
"10481",364204,9,"Bayern","LK Berchtesgadener Land","A35-A59","W",1,0,364204,2020-03-16 01:00:00,"09172","26.03.2020 00:00",0,-9
"10482",364205,9,"Bayern","LK Berchtesgadener Land","A35-A59","W",4,0,364205,2020-03-23 01:00:00,"09172","26.03.2020 00:00",0,-9
"10483",364206,9,"Bayern","LK Berchtesgadener Land","A35-A59","W",3,0,364206,2020-03-24 01:00:00,"09172","26.03.2020 00:00",0,-9
"10484",364207,9,"Bayern","LK Berchtesgadener Land","A35-A59","W",3,0,364207,2020-03-25 01:00:00,"09172","26.03.2020 00:00",1,-9
"10485",364208,9,"Bayern","LK Berchtesgadener Land","A60-A79","M",1,0,364208,2020-03-23 01:00:00,"09172","26.03.2020 00:00",0,-9
"10486",364209,9,"Bayern","LK Berchtesgadener Land","A60-A79","M",4,0,364209,2020-03-24 01:00:00,"09172","26.03.2020 00:00",0,-9
